#  z  dl_cm  age_gyr  dl_K_sum
0.5420  9.63325444e+27  8.13016e+00  41.975
0.5430  9.65469752e+27  8.12342e+00  41.976
0.5440  9.67615127e+27  8.11668e+00  41.978
0.5450  9.69761566e+27  8.10995e+00  41.979
0.5460  9.71909068e+27  8.10322e+00  41.981
0.5470  9.74057633e+27  8.09651e+00  41.982
0.5480  9.76207258e+27  8.08981e+00  41.984
0.5490  9.78357942e+27  8.08311e+00  41.985
0.5500  9.80509685e+27  8.07642e+00  41.987
0.5510  9.82662484e+27  8.06974e+00  41.988
0.5520  9.84816339e+27  8.06307e+00  41.990
0.5530  9.86971247e+27  8.05640e+00  41.991
0.5540  9.89127209e+27  8.04975e+00  41.993
0.5550  9.91284222e+27  8.04310e+00  41.994
0.5560  9.93442286e+27  8.03646e+00  41.996
0.5570  9.95601398e+27  8.02983e+00  41.997
0.5580  9.97761558e+27  8.02321e+00  41.999
0.5590  9.99922764e+27  8.01659e+00  42.000
0.5600  1.00208502e+28  8.00999e+00  42.002
0.5610  1.00424831e+28  8.00339e+00  42.003
0.5620  1.00641265e+28  7.99680e+00  42.004
0.5630  1.00857803e+28  7.99022e+00  42.006
0.5640  1.01074445e+28  7.98364e+00  42.007
0.5650  1.01291190e+28  7.97708e+00  42.009
0.5660  1.01508040e+28  7.97052e+00  42.010
0.5670  1.01724993e+28  7.96397e+00  42.011
0.5680  1.01942050e+28  7.95743e+00  42.013
0.5690  1.02159210e+28  7.95090e+00  42.014
0.5700  1.02376473e+28  7.94437e+00  42.015
0.5710  1.02593839e+28  7.93785e+00  42.017
0.5720  1.02811308e+28  7.93134e+00  42.018
0.5730  1.03028881e+28  7.92484e+00  42.019
0.5740  1.03246556e+28  7.91835e+00  42.021
0.5750  1.03464333e+28  7.91186e+00  42.022
0.5760  1.03682213e+28  7.90539e+00  42.023
0.5770  1.03900195e+28  7.89892e+00  42.024
0.5780  1.04118280e+28  7.89246e+00  42.025
0.5790  1.04336466e+28  7.88600e+00  42.026
0.5800  1.04554755e+28  7.87956e+00  42.027
0.5810  1.04773145e+28  7.87312e+00  42.028
0.5820  1.04991637e+28  7.86669e+00  42.029
0.5830  1.05210231e+28  7.86027e+00  42.030
0.5840  1.05428926e+28  7.85386e+00  42.031
0.5850  1.05647723e+28  7.84745e+00  42.032
0.5860  1.05866621e+28  7.84105e+00  42.033
0.5870  1.06085620e+28  7.83466e+00  42.034
0.5880  1.06304720e+28  7.82828e+00  42.035
0.5890  1.06523920e+28  7.82191e+00  42.036
0.5900  1.06743222e+28  7.81554e+00  42.037
0.5910  1.06962624e+28  7.80918e+00  42.038
0.5920  1.07182126e+28  7.80283e+00  42.038
0.5930  1.07401729e+28  7.79649e+00  42.039
0.5940  1.07621433e+28  7.79015e+00  42.040
0.5950  1.07841236e+28  7.78382e+00  42.041
0.5960  1.08061139e+28  7.77750e+00  42.041
0.5970  1.08281142e+28  7.77119e+00  42.042
0.5980  1.08501245e+28  7.76488e+00  42.043
0.5990  1.08721448e+28  7.75859e+00  42.044
0.6000  1.08941750e+28  7.75230e+00  42.045
0.6010  1.09162151e+28  7.74602e+00  42.045
0.6020  1.09382652e+28  7.73974e+00  42.046
0.6030  1.09603252e+28  7.73348e+00  42.047
0.6040  1.09823951e+28  7.72722e+00  42.048
0.6050  1.10044748e+28  7.72097e+00  42.049
0.6060  1.10265645e+28  7.71472e+00  42.050
0.6070  1.10486640e+28  7.70849e+00  42.050
0.6080  1.10707734e+28  7.70226e+00  42.051
0.6090  1.10928926e+28  7.69604e+00  42.052
0.6100  1.11150217e+28  7.68983e+00  42.053
0.6110  1.11371605e+28  7.68362e+00  42.054
0.6120  1.11593092e+28  7.67742e+00  42.055
0.6130  1.11814677e+28  7.67123e+00  42.055
0.6140  1.12036359e+28  7.66505e+00  42.056
0.6150  1.12258140e+28  7.65888e+00  42.057
0.6160  1.12480017e+28  7.65271e+00  42.058
0.6170  1.12701993e+28  7.64655e+00  42.059
0.6180  1.12924065e+28  7.64040e+00  42.060
0.6190  1.13146235e+28  7.63425e+00  42.061
0.6200  1.13368502e+28  7.62811e+00  42.062
0.6210  1.13590866e+28  7.62198e+00  42.063
0.6220  1.13813327e+28  7.61586e+00  42.064
0.6230  1.14035885e+28  7.60974e+00  42.065
0.6240  1.14258539e+28  7.60364e+00  42.066
0.6250  1.14481290e+28  7.59754e+00  42.067
0.6260  1.14704137e+28  7.59144e+00  42.068
0.6270  1.14927080e+28  7.58536e+00  42.069
0.6280  1.15150120e+28  7.57928e+00  42.070
0.6290  1.15373256e+28  7.57321e+00  42.071
0.6300  1.15596487e+28  7.56714e+00  42.072
0.6310  1.15819815e+28  7.56109e+00  42.073
0.6320  1.16043238e+28  7.55504e+00  42.074
0.6330  1.16266757e+28  7.54900e+00  42.075
0.6340  1.16490371e+28  7.54296e+00  42.076
0.6350  1.16714081e+28  7.53693e+00  42.077
0.6360  1.16937886e+28  7.53091e+00  42.078
0.6370  1.17161791e+28  7.52490e+00  42.079
0.6380  1.17385786e+28  7.51890e+00  42.080
0.6390  1.17609876e+28  7.51290e+00  42.082
0.6400  1.17834061e+28  7.50691e+00  42.083
0.6410  1.18058341e+28  7.50092e+00  42.084
0.6420  1.18282715e+28  7.49495e+00  42.085
0.6430  1.18507183e+28  7.48898e+00  42.087
0.6440  1.18731746e+28  7.48302e+00  42.088
0.6450  1.18956403e+28  7.47706e+00  42.090
0.6460  1.19181154e+28  7.47112e+00  42.091
0.6470  1.19405999e+28  7.46517e+00  42.093
0.6480  1.19630938e+28  7.45924e+00  42.094
0.6490  1.19855971e+28  7.45332e+00  42.096
0.6500  1.20081098e+28  7.44740e+00  42.098
0.6510  1.20306318e+28  7.44148e+00  42.099
0.6520  1.20531631e+28  7.43558e+00  42.101
0.6530  1.20757038e+28  7.42968e+00  42.103
0.6540  1.20982538e+28  7.42379e+00  42.105
0.6550  1.21208131e+28  7.41791e+00  42.106
0.6560  1.21433817e+28  7.41203e+00  42.108
0.6570  1.21659596e+28  7.40616e+00  42.110
0.6580  1.21885468e+28  7.40030e+00  42.112
0.6590  1.22111432e+28  7.39445e+00  42.114
0.6600  1.22337489e+28  7.38860e+00  42.116
0.6610  1.22563638e+28  7.38276e+00  42.118
0.6620  1.22789880e+28  7.37692e+00  42.120
0.6630  1.23016214e+28  7.37110e+00  42.122
0.6640  1.23242640e+28  7.36528e+00  42.124
0.6650  1.23469157e+28  7.35946e+00  42.126
0.6660  1.23695767e+28  7.35366e+00  42.128
0.6670  1.23922469e+28  7.34786e+00  42.130
0.6680  1.24149262e+28  7.34206e+00  42.132
0.6690  1.24376147e+28  7.33628e+00  42.134
0.6700  1.24603123e+28  7.33050e+00  42.135
0.6710  1.24830190e+28  7.32473e+00  42.137
0.6720  1.25057349e+28  7.31896e+00  42.139
0.6730  1.25284599e+28  7.31321e+00  42.141
0.6740  1.25511939e+28  7.30746e+00  42.143
0.6750  1.25739371e+28  7.30171e+00  42.145
0.6760  1.25966894e+28  7.29597e+00  42.147
0.6770  1.26194507e+28  7.29024e+00  42.149
0.6780  1.26422210e+28  7.28452e+00  42.151
0.6790  1.26650004e+28  7.27880e+00  42.153
0.6800  1.26877889e+28  7.27310e+00  42.154
0.6810  1.27105864e+28  7.26739e+00  42.156
0.6820  1.27333928e+28  7.26170e+00  42.158
0.6830  1.27562083e+28  7.25601e+00  42.160
0.6840  1.27790328e+28  7.25032e+00  42.162
0.6850  1.28018663e+28  7.24465e+00  42.164
0.6860  1.28247087e+28  7.23898e+00  42.165
0.6870  1.28475601e+28  7.23332e+00  42.167
0.6880  1.28704204e+28  7.22766e+00  42.169
0.6890  1.28932897e+28  7.22201e+00  42.171
0.6900  1.29161679e+28  7.21637e+00  42.173
0.6910  1.29390550e+28  7.21074e+00  42.175
0.6920  1.29619511e+28  7.20511e+00  42.176
0.6930  1.29848560e+28  7.19948e+00  42.178
0.6940  1.30077698e+28  7.19387e+00  42.180
0.6950  1.30306925e+28  7.18826e+00  42.182
0.6960  1.30536240e+28  7.18266e+00  42.184
0.6970  1.30765644e+28  7.17706e+00  42.185
0.6980  1.30995136e+28  7.17148e+00  42.187
0.6990  1.31224717e+28  7.16589e+00  42.189
0.7000  1.31454386e+28  7.16032e+00  42.191
0.7010  1.31684143e+28  7.15475e+00  42.193
0.7020  1.31913988e+28  7.14919e+00  42.195
0.7030  1.32143921e+28  7.14363e+00  42.196
0.7040  1.32373942e+28  7.13808e+00  42.198
0.7050  1.32604051e+28  7.13254e+00  42.200
0.7060  1.32834247e+28  7.12700e+00  42.202
0.7070  1.33064530e+28  7.12147e+00  42.204
0.7080  1.33294901e+28  7.11595e+00  42.206
0.7090  1.33525360e+28  7.11044e+00  42.207
0.7100  1.33755905e+28  7.10493e+00  42.209
0.7110  1.33986538e+28  7.09942e+00  42.211
0.7120  1.34217257e+28  7.09393e+00  42.213
0.7130  1.34448063e+28  7.08844e+00  42.215
0.7140  1.34678957e+28  7.08295e+00  42.216
0.7150  1.34909936e+28  7.07748e+00  42.218
0.7160  1.35141003e+28  7.07200e+00  42.220
0.7170  1.35372156e+28  7.06654e+00  42.222
0.7180  1.35603395e+28  7.06108e+00  42.223
0.7190  1.35834720e+28  7.05563e+00  42.225
0.7200  1.36066132e+28  7.05019e+00  42.227
0.7210  1.36297630e+28  7.04475e+00  42.229
0.7220  1.36529213e+28  7.03931e+00  42.230
0.7230  1.36760883e+28  7.03389e+00  42.232
0.7240  1.36992638e+28  7.02847e+00  42.233
0.7250  1.37224479e+28  7.02306e+00  42.235
0.7260  1.37456405e+28  7.01765e+00  42.237
0.7270  1.37688417e+28  7.01225e+00  42.238
0.7280  1.37920514e+28  7.00686e+00  42.240
0.7290  1.38152697e+28  7.00147e+00  42.241
0.7300  1.38384964e+28  6.99609e+00  42.243
0.7310  1.38617317e+28  6.99071e+00  42.244
0.7320  1.38849755e+28  6.98534e+00  42.245
0.7330  1.39082277e+28  6.97998e+00  42.247
0.7340  1.39314885e+28  6.97463e+00  42.248
0.7350  1.39547576e+28  6.96928e+00  42.249
0.7360  1.39780353e+28  6.96393e+00  42.251
0.7370  1.40013214e+28  6.95860e+00  42.252
0.7380  1.40246159e+28  6.95326e+00  42.253
0.7390  1.40479189e+28  6.94794e+00  42.255
0.7400  1.40712302e+28  6.94262e+00  42.256
0.7410  1.40945500e+28  6.93731e+00  42.257
0.7420  1.41178782e+28  6.93200e+00  42.258
0.7430  1.41412147e+28  6.92670e+00  42.259
0.7440  1.41645597e+28  6.92141e+00  42.261
0.7450  1.41879130e+28  6.91612e+00  42.262
0.7460  1.42112746e+28  6.91084e+00  42.263
0.7470  1.42346446e+28  6.90557e+00  42.264
0.7480  1.42580230e+28  6.90030e+00  42.265
0.7490  1.42814096e+28  6.89503e+00  42.266
0.7500  1.43048046e+28  6.88978e+00  42.267
0.7510  1.43282079e+28  6.88453e+00  42.269
0.7520  1.43516195e+28  6.87928e+00  42.270
0.7530  1.43750394e+28  6.87405e+00  42.271
0.7540  1.43984675e+28  6.86881e+00  42.272
0.7550  1.44219040e+28  6.86359e+00  42.273
0.7560  1.44453487e+28  6.85837e+00  42.274
0.7570  1.44688016e+28  6.85315e+00  42.275
0.7580  1.44922628e+28  6.84795e+00  42.276
0.7590  1.45157322e+28  6.84275e+00  42.278
0.7600  1.45392098e+28  6.83755e+00  42.279
0.7610  1.45626957e+28  6.83236e+00  42.280
0.7620  1.45861897e+28  6.82718e+00  42.281
0.7630  1.46096920e+28  6.82200e+00  42.282
0.7640  1.46332024e+28  6.81683e+00  42.283
0.7650  1.46567210e+28  6.81166e+00  42.284
0.7660  1.46802478e+28  6.80650e+00  42.286
0.7670  1.47037827e+28  6.80135e+00  42.287
0.7680  1.47273257e+28  6.79620e+00  42.288
0.7690  1.47508769e+28  6.79106e+00  42.289
0.7700  1.47744363e+28  6.78593e+00  42.291
0.7710  1.47980037e+28  6.78080e+00  42.292
0.7720  1.48215793e+28  6.77567e+00  42.293
0.7730  1.48451629e+28  6.77056e+00  42.294
0.7740  1.48687547e+28  6.76544e+00  42.296
0.7750  1.48923545e+28  6.76034e+00  42.297
0.7760  1.49159624e+28  6.75524e+00  42.298
0.7770  1.49395783e+28  6.75014e+00  42.300
0.7780  1.49632023e+28  6.74506e+00  42.301
0.7790  1.49868344e+28  6.73997e+00  42.302
0.7800  1.50104745e+28  6.73490e+00  42.304
0.7810  1.50341226e+28  6.72983e+00  42.305
0.7820  1.50577787e+28  6.72476e+00  42.306
0.7830  1.50814428e+28  6.71971e+00  42.308
0.7840  1.51051149e+28  6.71465e+00  42.309
0.7850  1.51287951e+28  6.70961e+00  42.311
0.7860  1.51524831e+28  6.70456e+00  42.312
0.7870  1.51761792e+28  6.69953e+00  42.313
0.7880  1.51998832e+28  6.69450e+00  42.315
0.7890  1.52235952e+28  6.68948e+00  42.316
0.7900  1.52473151e+28  6.68446e+00  42.318
0.7910  1.52710429e+28  6.67945e+00  42.319
0.7920  1.52947787e+28  6.67444e+00  42.321
0.7930  1.53185224e+28  6.66944e+00  42.322
0.7940  1.53422740e+28  6.66444e+00  42.324
0.7950  1.53660334e+28  6.65946e+00  42.326
0.7960  1.53898008e+28  6.65447e+00  42.327
0.7970  1.54135761e+28  6.64950e+00  42.329
0.7980  1.54373592e+28  6.64452e+00  42.330
0.7990  1.54611501e+28  6.63956e+00  42.332
0.8000  1.54849490e+28  6.63460e+00  42.334
0.8010  1.55087556e+28  6.62964e+00  42.335
0.8020  1.55325701e+28  6.62469e+00  42.337
0.8030  1.55563925e+28  6.61975e+00  42.339
0.8040  1.55802226e+28  6.61481e+00  42.340
0.8050  1.56040605e+28  6.60988e+00  42.342
0.8060  1.56279063e+28  6.60496e+00  42.344
0.8070  1.56517598e+28  6.60003e+00  42.346
0.8080  1.56756211e+28  6.59512e+00  42.347
0.8090  1.56994902e+28  6.59021e+00  42.349
0.8100  1.57233670e+28  6.58531e+00  42.351
0.8110  1.57472516e+28  6.58041e+00  42.353
0.8120  1.57711440e+28  6.57552e+00  42.355
0.8130  1.57950440e+28  6.57063e+00  42.356
0.8140  1.58189518e+28  6.56575e+00  42.358
0.8150  1.58428673e+28  6.56087e+00  42.360
0.8160  1.58667906e+28  6.55600e+00  42.362
0.8170  1.58907215e+28  6.55114e+00  42.364
0.8180  1.59146601e+28  6.54628e+00  42.366
0.8190  1.59386064e+28  6.54143e+00  42.368
0.8200  1.59625604e+28  6.53658e+00  42.370
0.8210  1.59865220e+28  6.53174e+00  42.372
0.8220  1.60104913e+28  6.52690e+00  42.374
0.8230  1.60344683e+28  6.52207e+00  42.376
0.8240  1.60584528e+28  6.51724e+00  42.378
0.8250  1.60824451e+28  6.51242e+00  42.380
0.8260  1.61064449e+28  6.50761e+00  42.382
0.8270  1.61303343e+28  6.50280e+00  42.384
0.8280  1.61543485e+28  6.49800e+00  42.386
0.8290  1.61783703e+28  6.49320e+00  42.388
0.8300  1.62023996e+28  6.48841e+00  42.390
0.8310  1.62264366e+28  6.48362e+00  42.392
0.8320  1.62504811e+28  6.47884e+00  42.395
0.8330  1.62745332e+28  6.47406e+00  42.397
0.8340  1.62985928e+28  6.46929e+00  42.399
0.8350  1.63226600e+28  6.46452e+00  42.401
0.8360  1.63467346e+28  6.45976e+00  42.403
0.8370  1.63708169e+28  6.45501e+00  42.405
0.8380  1.63949066e+28  6.45026e+00  42.407
0.8390  1.64190038e+28  6.44552e+00  42.409
0.8400  1.64431085e+28  6.44078e+00  42.412
0.8410  1.64672208e+28  6.43604e+00  42.414
0.8420  1.64913405e+28  6.43132e+00  42.416
0.8430  1.65154676e+28  6.42659e+00  42.418
0.8440  1.65396023e+28  6.42188e+00  42.420
0.8450  1.65637443e+28  6.41717e+00  42.422
0.8460  1.65878939e+28  6.41246e+00  42.425
0.8470  1.66120509e+28  6.40776e+00  42.427
0.8480  1.66362153e+28  6.40306e+00  42.429
0.8490  1.66605249e+28  6.39837e+00  42.431
0.8500  1.66847051e+28  6.39369e+00  42.433
0.8510  1.67088927e+28  6.38901e+00  42.436
0.8520  1.67330877e+28  6.38433e+00  42.438
0.8530  1.67572901e+28  6.37967e+00  42.440
0.8540  1.67814999e+28  6.37500e+00  42.442
0.8550  1.68057171e+28  6.37034e+00  42.444
0.8560  1.68299416e+28  6.36569e+00  42.447
0.8570  1.68541735e+28  6.36104e+00  42.449
0.8580  1.68784127e+28  6.35640e+00  42.451
0.8590  1.69026593e+28  6.35176e+00  42.453
0.8600  1.69269132e+28  6.34713e+00  42.456
0.8610  1.69511745e+28  6.34250e+00  42.458
0.8620  1.69754431e+28  6.33788e+00  42.460
0.8630  1.69997189e+28  6.33326e+00  42.463
0.8640  1.70240021e+28  6.32865e+00  42.465
0.8650  1.70482926e+28  6.32405e+00  42.467
0.8660  1.70725903e+28  6.31945e+00  42.470
0.8670  1.70968954e+28  6.31485e+00  42.472
0.8680  1.71212077e+28  6.31026e+00  42.474
0.8690  1.71455273e+28  6.30567e+00  42.477
0.8700  1.71698541e+28  6.30109e+00  42.479
0.8710  1.71941882e+28  6.29652e+00  42.482
0.8720  1.72185295e+28  6.29195e+00  42.484
0.8730  1.72428780e+28  6.28738e+00  42.486
0.8740  1.72672338e+28  6.28282e+00  42.489
0.8750  1.72915968e+28  6.27827e+00  42.491
0.8760  1.73159669e+28  6.27372e+00  42.493
0.8770  1.73403443e+28  6.26918e+00  42.496
0.8780  1.73647289e+28  6.26464e+00  42.498
0.8790  1.73891206e+28  6.26010e+00  42.501
0.8800  1.74135196e+28  6.25557e+00  42.503
0.8810  1.74379257e+28  6.25105e+00  42.505
0.8820  1.74623389e+28  6.24653e+00  42.508
0.8830  1.74867593e+28  6.24202e+00  42.510
0.8840  1.75111869e+28  6.23751e+00  42.512
0.8850  1.75356215e+28  6.23300e+00  42.515
0.8860  1.75600633e+28  6.22851e+00  42.517
0.8870  1.75845123e+28  6.22401e+00  42.519
0.8880  1.76089683e+28  6.21952e+00  42.522
0.8890  1.76334314e+28  6.21504e+00  42.524
0.8900  1.76579017e+28  6.21056e+00  42.526
0.8910  1.76823790e+28  6.20609e+00  42.529
0.8920  1.77068634e+28  6.20162e+00  42.531
0.8930  1.77313548e+28  6.19716e+00  42.533
0.8940  1.77558534e+28  6.19270e+00  42.535
0.8950  1.77803590e+28  6.18824e+00  42.538
0.8960  1.78048716e+28  6.18380e+00  42.540
0.8970  1.78293913e+28  6.17935e+00  42.542
0.8980  1.78539180e+28  6.17491e+00  42.544
0.8990  1.78784517e+28  6.17048e+00  42.546
0.9000  1.79029925e+28  6.16605e+00  42.549
0.9010  1.79275402e+28  6.16163e+00  42.551
0.9020  1.79520950e+28  6.15721e+00  42.553
0.9030  1.79766568e+28  6.15279e+00  42.555
0.9040  1.80012255e+28  6.14838e+00  42.557
0.9050  1.80258012e+28  6.14398e+00  42.559
0.9060  1.80503839e+28  6.13958e+00  42.561
0.9070  1.80749736e+28  6.13519e+00  42.564
0.9080  1.80995702e+28  6.13080e+00  42.566
0.9090  1.81241738e+28  6.12641e+00  42.568
0.9100  1.81487843e+28  6.12203e+00  42.570
0.9110  1.81734017e+28  6.11766e+00  42.572
0.9120  1.81980261e+28  6.11329e+00  42.574
0.9130  1.82226574e+28  6.10892e+00  42.576
0.9140  1.82472956e+28  6.10456e+00  42.578
0.9150  1.82719407e+28  6.10021e+00  42.580
0.9160  1.82965927e+28  6.09586e+00  42.582
0.9170  1.83212515e+28  6.09151e+00  42.584
0.9180  1.83459173e+28  6.08717e+00  42.586
0.9190  1.83705899e+28  6.08283e+00  42.588
0.9200  1.83952694e+28  6.07850e+00  42.590
0.9210  1.84199558e+28  6.07418e+00  42.592
0.9220  1.84446490e+28  6.06985e+00  42.593
0.9230  1.84693490e+28  6.06554e+00  42.595
0.9240  1.84940559e+28  6.06123e+00  42.597
0.9250  1.85187696e+28  6.05692e+00  42.599
0.9260  1.85434902e+28  6.05262e+00  42.600
0.9270  1.85682175e+28  6.04832e+00  42.602
0.9280  1.85929517e+28  6.04402e+00  42.604
0.9290  1.86176926e+28  6.03974e+00  42.605
0.9300  1.86424404e+28  6.03545e+00  42.607
0.9310  1.86671949e+28  6.03117e+00  42.608
0.9320  1.86919562e+28  6.02690e+00  42.609
0.9330  1.87167243e+28  6.02263e+00  42.611
0.9340  1.87414991e+28  6.01836e+00  42.612
0.9350  1.87662807e+28  6.01410e+00  42.613
0.9360  1.87910691e+28  6.00985e+00  42.615
0.9370  1.88158641e+28  6.00560e+00  42.616
0.9380  1.88406659e+28  6.00135e+00  42.617
0.9390  1.88654745e+28  5.99711e+00  42.618
0.9400  1.88902897e+28  5.99287e+00  42.619
0.9410  1.89151117e+28  5.98864e+00  42.620
0.9420  1.89399404e+28  5.98442e+00  42.621
0.9430  1.89647757e+28  5.98019e+00  42.622
0.9440  1.89896178e+28  5.97597e+00  42.623
0.9450  1.90144665e+28  5.97176e+00  42.623
0.9460  1.90393219e+28  5.96755e+00  42.624
0.9470  1.90641840e+28  5.96335e+00  42.625
0.9480  1.90890528e+28  5.95915e+00  42.625
0.9490  1.91139282e+28  5.95495e+00  42.626
0.9500  1.91388102e+28  5.95076e+00  42.627
0.9510  1.91636989e+28  5.94658e+00  42.627
0.9520  1.91885942e+28  5.94240e+00  42.628
0.9530  1.92134961e+28  5.93822e+00  42.628
0.9540  1.92384047e+28  5.93405e+00  42.629
0.9550  1.92633198e+28  5.92988e+00  42.629
0.9560  1.92882416e+28  5.92572e+00  42.629
0.9570  1.93131700e+28  5.92156e+00  42.630
0.9580  1.93381049e+28  5.91741e+00  42.630
0.9590  1.93630465e+28  5.91326e+00  42.630
0.9600  1.93879946e+28  5.90911e+00  42.630
0.9610  1.94129493e+28  5.90497e+00  42.631
0.9620  1.94379105e+28  5.90084e+00  42.631
0.9630  1.94628783e+28  5.89671e+00  42.631
0.9640  1.94878526e+28  5.89258e+00  42.632
0.9650  1.95128335e+28  5.88846e+00  42.632
0.9660  1.95378209e+28  5.88434e+00  42.632
0.9670  1.95628149e+28  5.88023e+00  42.632
0.9680  1.95878154e+28  5.87612e+00  42.633
0.9690  1.96128223e+28  5.87201e+00  42.633
0.9700  1.96378358e+28  5.86792e+00  42.633
0.9710  1.96628558e+28  5.86382e+00  42.634
0.9720  1.96878823e+28  5.85973e+00  42.634
0.9730  1.97129152e+28  5.85564e+00  42.634
0.9740  1.97379546e+28  5.85156e+00  42.635
0.9750  1.97630005e+28  5.84748e+00  42.635
0.9760  1.97880529e+28  5.84341e+00  42.636
0.9770  1.98131117e+28  5.83934e+00  42.636
0.9780  1.98381770e+28  5.83528e+00  42.637
0.9790  1.98632487e+28  5.83122e+00  42.637
0.9800  1.98883269e+28  5.82716e+00  42.638
0.9810  1.99134115e+28  5.82311e+00  42.639
0.9820  1.99385025e+28  5.81907e+00  42.639
0.9830  1.99635999e+28  5.81503e+00  42.640
0.9840  1.99887038e+28  5.81099e+00  42.641
0.9850  2.00138140e+28  5.80696e+00  42.641
0.9860  2.00389306e+28  5.80293e+00  42.642
0.9870  2.00640537e+28  5.79890e+00  42.643
0.9880  2.00891831e+28  5.79488e+00  42.644
0.9890  2.01143188e+28  5.79087e+00  42.645
0.9900  2.01394610e+28  5.78686e+00  42.646
0.9910  2.01646095e+28  5.78285e+00  42.647
0.9920  2.01897644e+28  5.77885e+00  42.648
0.9930  2.02149256e+28  5.77485e+00  42.649
0.9940  2.02400932e+28  5.77085e+00  42.650
0.9950  2.02652671e+28  5.76686e+00  42.651
0.9960  2.02904473e+28  5.76288e+00  42.652
0.9970  2.03156338e+28  5.75890e+00  42.653
0.9980  2.03408267e+28  5.75492e+00  42.654
0.9990  2.03660259e+28  5.75095e+00  42.655
1.0000  2.03912313e+28  5.74698e+00  42.656
1.0010  2.04164431e+28  5.74302e+00  42.657
1.0020  2.04416612e+28  5.73906e+00  42.659
1.0030  2.04668855e+28  5.73510e+00  42.660
1.0040  2.04921161e+28  5.73115e+00  42.661
1.0050  2.05173530e+28  5.72720e+00  42.662
1.0060  2.05425962e+28  5.72326e+00  42.664
1.0070  2.05678456e+28  5.71932e+00  42.665
1.0080  2.05931012e+28  5.71539e+00  42.666
1.0090  2.06183631e+28  5.71146e+00  42.668
1.0100  2.06436313e+28  5.70753e+00  42.669
1.0110  2.06689056e+28  5.70361e+00  42.670
1.0120  2.06941862e+28  5.69970e+00  42.672
1.0130  2.07194730e+28  5.69578e+00  42.673
1.0140  2.07447660e+28  5.69187e+00  42.674
1.0150  2.07700653e+28  5.68797e+00  42.676
1.0160  2.07953707e+28  5.68407e+00  42.677
1.0170  2.08206823e+28  5.68017e+00  42.679
1.0180  2.08460001e+28  5.67628e+00  42.680
1.0190  2.08713241e+28  5.67239e+00  42.682
1.0200  2.08966542e+28  5.66851e+00  42.683
1.0210  2.09219905e+28  5.66463e+00  42.684
1.0220  2.09473330e+28  5.66076e+00  42.686
1.0230  2.09726816e+28  5.65688e+00  42.687
1.0240  2.09980364e+28  5.65302e+00  42.689
1.0250  2.10233973e+28  5.64916e+00  42.690
1.0260  2.10487644e+28  5.64530e+00  42.692
1.0270  2.10741375e+28  5.64144e+00  42.693
1.0280  2.10995168e+28  5.63759e+00  42.695
1.0290  2.11249022e+28  5.63375e+00  42.696
1.0300  2.11502937e+28  5.62990e+00  42.698
1.0310  2.11756914e+28  5.62607e+00  42.699
1.0320  2.12010951e+28  5.62223e+00  42.701
